交易日期,相关_链接,平均市盈率,总股本_股,流通股本_股,总市值_元,流通市值_元,个股总数,沪深300,涨跌幅_,字段12,根据日期2023年12月5日分为：沪深两市、沪市主板、科创板、深市主板、创业板
2023/7/20,https://data.eastmoney.com/gzfx/list.html?date=2023-07-20,38.18,2051.85亿,1020.51亿,6.47万亿,3.50万亿,546,961.13,-1.43,,
2023/7/19,https://data.eastmoney.com/gzfx/list.html?date=2023-07-19,38.88,2046.05亿,1017.24亿,6.59万亿,3.56万亿,545,975.11,-0.5,,
2023/7/18,https://data.eastmoney.com/gzfx/list.html?date=2023-07-18,39.08,2040.60亿,1016.37亿,6.60万亿,3.58万亿,543,980.02,-0.49,,
2023/7/17,https://data.eastmoney.com/gzfx/list.html?date=2023-07-17,39.16,2038.21亿,1014.91亿,6.62万亿,3.59万亿,542,984.82,-0.68,,
2023/7/14,https://data.eastmoney.com/gzfx/list.html?date=2023-07-14,39.46,2038.01亿,1007.29亿,6.68万亿,3.60万亿,542,991.56,-0.44,,
2023/7/13,https://data.eastmoney.com/gzfx/list.html?date=2023-07-13,39.64,2037.19亿,1006.86亿,6.70万亿,3.61万亿,542,995.97,1.12,,
2023/7/12,https://data.eastmoney.com/gzfx/list.html?date=2023-07-12,39.1,2036.97亿,1006.57亿,6.61万亿,3.56万亿,542,984.98,-1.64,,
2023/7/11,https://data.eastmoney.com/gzfx/list.html?date=2023-07-11,39.82,2036.32亿,1006.40亿,6.73万亿,3.63万亿,541,1001.41,0.77,,
2023/7/10,https://data.eastmoney.com/gzfx/list.html?date=2023-07-10,39.34,2035.61亿,1005.88亿,6.64万亿,3.59万亿,541,993.73,0.19,,
2023/7/7,https://data.eastmoney.com/gzfx/list.html?date=2023-07-07,39.25,2034.17亿,1001.52亿,6.63万亿,3.58万亿,540,991.85,-1.02,,
2023/7/6,https://data.eastmoney.com/gzfx/list.html?date=2023-07-06,39.75,2034.62亿,999.80亿,6.72万亿,3.61万亿,542,1002.11,-0.36,,
2023/7/5,https://data.eastmoney.com/gzfx/list.html?date=2023-07-05,39.86,2034.35亿,998.76亿,6.73万亿,3.62万亿,542,1005.73,-0.95,,
2023/7/4,https://data.eastmoney.com/gzfx/list.html?date=2023-07-04,40.41,2032.43亿,997.27亿,6.82万亿,3.66万亿,542,1015.4,0.69,,
2023/7/3,https://data.eastmoney.com/gzfx/list.html?date=2023-07-03,40,2032.40亿,997.17亿,6.74万亿,3.61万亿,542,1008.4,0.32,,
2023/6/30,https://data.eastmoney.com/gzfx/list.html?date=2023-06-30,39.95,2032.36亿,996.08亿,6.72万亿,3.62万亿,542,1005.15,0.37,,
2023/6/29,https://data.eastmoney.com/gzfx/list.html?date=2023-06-29,39.45,2028.36亿,994.26亿,6.64万亿,3.58万亿,541,1001.46,-0.67,,
2023/6/28,https://data.eastmoney.com/gzfx/list.html?date=2023-06-28,39.26,2022.49亿,992.12亿,6.60万亿,3.56万亿,540,1008.22,-0.31,,
2023/6/27,https://data.eastmoney.com/gzfx/list.html?date=2023-06-27,39.48,2020.33亿,990.93亿,6.64万亿,3.58万亿,539,1011.35,0.1,,
2023/6/26,https://data.eastmoney.com/gzfx/list.html?date=2023-06-26,39.19,2011.10亿,989.29亿,6.59万亿,3.56万亿,537,1010.31,-0.97,,
2023/6/21,https://data.eastmoney.com/gzfx/list.html?date=2023-06-21,39.81,2005.86亿,981.32亿,6.72万亿,3.59万亿,537,1020.22,-3.33,,
2023/6/20,https://data.eastmoney.com/gzfx/list.html?date=2023-06-20,40.96,2003.74亿,980.69亿,6.92万亿,3.69万亿,536,1055.41,0,,
2023/6/19,https://data.eastmoney.com/gzfx/list.html?date=2023-06-19,40.91,1999.14亿,979.52亿,6.89万亿,3.68万亿,535,1055.45,0.24,,
2023/6/16,https://data.eastmoney.com/gzfx/list.html?date=2023-06-16,40.51,1994.97亿,970.00亿,6.81万亿,3.64万亿,534,1052.88,1.84,,
2023/6/15,https://data.eastmoney.com/gzfx/list.html?date=2023-06-15,39.9,1991.72亿,965.55亿,6.71万亿,3.57万亿,534,1033.85,-0.14,,
2023/6/14,https://data.eastmoney.com/gzfx/list.html?date=2023-06-14,39.78,1987.83亿,962.38亿,6.71万亿,3.57万亿,534,1035.31,-0.4,,
2023/6/13,https://data.eastmoney.com/gzfx/list.html?date=2023-06-13,39.7,1984.37亿,961.95亿,6.70万亿,3.57万亿,534,1039.46,1.25,,
2023/6/12,https://data.eastmoney.com/gzfx/list.html?date=2023-06-12,39.32,1978.45亿,957.83亿,6.63万亿,3.52万亿,534,1026.64,-0.57,,
2023/6/9,https://data.eastmoney.com/gzfx/list.html?date=2023-06-09,39.35,1977.79亿,948.45亿,6.65万亿,3.50万亿,534,1032.55,2.53,,
2023/6/8,https://data.eastmoney.com/gzfx/list.html?date=2023-06-08,38.8,1939.64亿,942.54亿,6.46万亿,3.42万亿,533,1007.12,-1.17,,
2023/6/7,https://data.eastmoney.com/gzfx/list.html?date=2023-06-07,39.39,1937.97亿,939.85亿,6.55万亿,3.45万亿,532,1019.05,-0.38,,
2023/6/6,https://data.eastmoney.com/gzfx/list.html?date=2023-06-06,39.38,1934.90亿,937.46亿,6.54万亿,3.45万亿,532,1022.98,-2.73,,
2023/6/5,https://data.eastmoney.com/gzfx/list.html?date=2023-06-05,40.54,1932.43亿,935.24亿,6.74万亿,3.55万亿,531,1051.73,-0.15,,
2023/6/2,https://data.eastmoney.com/gzfx/list.html?date=2023-06-02,40.67,1927.73亿,934.28亿,6.74万亿,3.55万亿,530,1053.29,-0.02,,
2023/6/1,https://data.eastmoney.com/gzfx/list.html?date=2023-06-01,40.6,1922.15亿,931.68亿,6.73万亿,3.54万亿,529,1053.55,-0.03,,
2023/5/31,https://data.eastmoney.com/gzfx/list.html?date=2023-05-31,40.58,1917.12亿,930.72亿,6.73万亿,3.53万亿,528,1053.91,0.91,,
2023/5/30,https://data.eastmoney.com/gzfx/list.html?date=2023-05-30,40.36,1914.76亿,929.50亿,6.68万亿,3.51万亿,528,1044.43,1.56,,
2023/5/29,https://data.eastmoney.com/gzfx/list.html?date=2023-05-29,40.02,1911.67亿,927.80亿,6.63万亿,3.48万亿,528,1028.38,-0.99,,
2023/5/26,https://data.eastmoney.com/gzfx/list.html?date=2023-05-26,40.18,1910.89亿,921.94亿,6.65万亿,3.48万亿,528,1038.66,1.66,,
2023/5/25,https://data.eastmoney.com/gzfx/list.html?date=2023-05-25,39.87,1908.36亿,919.73亿,6.59万亿,3.44万亿,528,1021.72,0.98,,
2023/5/24,https://data.eastmoney.com/gzfx/list.html?date=2023-05-24,39.54,1907.20亿,917.76亿,6.54万亿,3.42万亿,528,1011.77,-0.43,,
2023/5/23,https://data.eastmoney.com/gzfx/list.html?date=2023-05-23,39.35,1901.42亿,915.90亿,6.52万亿,3.42万亿,527,1016.11,-1.55,,
2023/5/22,https://data.eastmoney.com/gzfx/list.html?date=2023-05-22,39.82,1901.42亿,915.86亿,6.59万亿,3.46万亿,527,1032.11,-0.77,,
2023/5/19,https://data.eastmoney.com/gzfx/list.html?date=2023-05-19,39.87,1900.44亿,914.47亿,6.61万亿,3.46万亿,526,1040.16,0.52,,
2023/5/18,https://data.eastmoney.com/gzfx/list.html?date=2023-05-18,39.3,1894.92亿,912.71亿,6.52万亿,3.42万亿,524,1034.82,0.5,,
2023/5/17,https://data.eastmoney.com/gzfx/list.html?date=2023-05-17,39.06,1889.28亿,909.42亿,6.46万亿,3.39万亿,523,1029.65,0.37,,
2023/5/16,https://data.eastmoney.com/gzfx/list.html?date=2023-05-16,38.68,1889.27亿,907.84亿,6.40万亿,3.37万亿,523,1025.87,0.01,,
2023/5/15,https://data.eastmoney.com/gzfx/list.html?date=2023-05-15,38.63,1884.36亿,907.25亿,6.38万亿,3.36万亿,522,1025.79,1.15,,
2023/5/12,https://data.eastmoney.com/gzfx/list.html?date=2023-05-12,37.98,1883.88亿,906.86亿,6.30万亿,3.33万亿,522,1014.11,-1.16,,
2023/5/11,https://data.eastmoney.com/gzfx/list.html?date=2023-05-11,38.53,1880.95亿,905.21亿,6.38万亿,3.37万亿,522,1025.97,0.03,,
2023/5/10,https://data.eastmoney.com/gzfx/list.html?date=2023-05-10,38.44,1879.45亿,903.50亿,6.36万亿,3.36万亿,521,1025.71,-0.82,,
2023/5/9,https://data.eastmoney.com/gzfx/list.html?date=2023-05-09,38.63,1811.26亿,892.86亿,6.34万亿,3.35万亿,520,1034.21,-2.18,,
2023/5/8,https://data.eastmoney.com/gzfx/list.html?date=2023-05-08,39.43,1811.26亿,892.66亿,6.47万亿,3.42万亿,520,1057.21,0.77,,
2023/5/5,https://data.eastmoney.com/gzfx/list.html?date=2023-05-05,39.39,1811.26亿,892.59亿,6.46万亿,3.40万亿,520,1049.09,-1.42,,
2023/5/4,https://data.eastmoney.com/gzfx/list.html?date=2023-05-04,40.43,1791.19亿,888.25亿,6.53万亿,3.45万亿,519,1064.2,-2.18,,
2023/4/28,https://data.eastmoney.com/gzfx/list.html?date=2023-04-28,48.54,1791.19亿,883.87亿,6.65万亿,3.50万亿,519,1087.87,1.86,,
2023/4/27,https://data.eastmoney.com/gzfx/list.html?date=2023-04-27,47.88,1791.19亿,883.19亿,6.55万亿,3.43万亿,519,1068.01,-0.09,,
2023/4/26,https://data.eastmoney.com/gzfx/list.html?date=2023-04-26,47.82,1790.84亿,882.32亿,6.54万亿,3.41万亿,519,1069.01,-0.73,,
2023/4/25,https://data.eastmoney.com/gzfx/list.html?date=2023-04-25,47.93,1790.83亿,881.22亿,6.57万亿,3.43万亿,519,1076.86,-1.78,,
2023/4/24,https://data.eastmoney.com/gzfx/list.html?date=2023-04-24,48.98,1790.83亿,880.21亿,6.72万亿,3.50万亿,519,1096.38,-1.83,,
2023/4/21,https://data.eastmoney.com/gzfx/list.html?date=2023-04-21,49.92,1788.74亿,879.22亿,6.84万亿,3.56万亿,518,1116.83,-4.13,,
2023/4/20,https://data.eastmoney.com/gzfx/list.html?date=2023-04-20,51.83,1783.45亿,877.77亿,7.08万亿,3.70万亿,517,1164.95,2.69,,
2023/4/19,https://data.eastmoney.com/gzfx/list.html?date=2023-04-19,51.39,1771.42亿,864.09亿,6.98万亿,3.59万亿,516,1134.4,0.41,,
2023/4/18,https://data.eastmoney.com/gzfx/list.html?date=2023-04-18,51.37,1771.42亿,861.98亿,6.97万亿,3.59万亿,516,1129.82,-0.9,,
2023/4/17,https://data.eastmoney.com/gzfx/list.html?date=2023-04-17,51.77,1769.68亿,861.53亿,7.02万亿,3.62万亿,514,1140.13,0.34,,
2023/4/14,https://data.eastmoney.com/gzfx/list.html?date=2023-04-14,51.7,1765.53亿,859.56亿,7.01万亿,3.62万亿,513,1136.21,3.28,,
2023/4/13,https://data.eastmoney.com/gzfx/list.html?date=2023-04-13,50.46,1765.39亿,859.58亿,6.85万亿,3.53万亿,513,1100.13,-2.59,,
2023/4/12,https://data.eastmoney.com/gzfx/list.html?date=2023-04-12,51.25,1764.97亿,859.53亿,6.96万亿,3.59万亿,513,1129.41,0.68,,
2023/4/11,https://data.eastmoney.com/gzfx/list.html?date=2023-04-11,50.81,1764.97亿,859.02亿,6.89万亿,3.56万亿,513,1121.74,-0.66,,
2023/4/10,https://data.eastmoney.com/gzfx/list.html?date=2023-04-10,50.89,1764.97亿,858.97亿,6.91万亿,3.58万亿,513,1129.17,-2.74,,
2023/4/7,https://data.eastmoney.com/gzfx/list.html?date=2023-04-07,51.7,1764.95亿,857.23亿,7.04万亿,3.65万亿,513,1161.02,1.23,,
2023/4/6,https://data.eastmoney.com/gzfx/list.html?date=2023-04-06,50.85,1760.71亿,856.69亿,6.89万亿,3.59万亿,512,1146.96,1.58,,
2023/4/4,https://data.eastmoney.com/gzfx/list.html?date=2023-04-04,49.88,1756.36亿,855.19亿,6.72万亿,3.51万亿,512,1129.08,0.23,,
2023/4/3,https://data.eastmoney.com/gzfx/list.html?date=2023-04-03,49.96,1756.19亿,855.16亿,6.73万亿,3.51万亿,510,1126.49,4.16,,
2023/3/31,https://data.eastmoney.com/gzfx/list.html?date=2023-03-31,48.77,1756.20亿,854.88亿,6.56万亿,3.42万亿,510,1081.54,1.49,,
2023/3/30,https://data.eastmoney.com/gzfx/list.html?date=2023-03-30,48.32,1755.39亿,850.42亿,6.49万亿,3.37万亿,509,1065.69,0.33,,
2023/3/29,https://data.eastmoney.com/gzfx/list.html?date=2023-03-29,48.15,1755.39亿,850.26亿,6.48万亿,3.36万亿,509,1062.14,2.26,,
2023/3/28,https://data.eastmoney.com/gzfx/list.html?date=2023-03-28,47.44,1755.39亿,850.13亿,6.39万亿,3.31万亿,509,1038.63,-1.78,,
2023/3/27,https://data.eastmoney.com/gzfx/list.html?date=2023-03-27,48.28,1755.37亿,850.18亿,6.50万亿,3.37万亿,509,1057.49,-0.33,,
2023/3/24,https://data.eastmoney.com/gzfx/list.html?date=2023-03-24,48.28,1755.37亿,848.87亿,6.49万亿,3.36万亿,509,1060.99,0.19,,
2023/3/23,https://data.eastmoney.com/gzfx/list.html?date=2023-03-23,48.43,1755.37亿,848.85亿,6.50万亿,3.35万亿,509,1058.99,2.41,,
2023/3/22,https://data.eastmoney.com/gzfx/list.html?date=2023-03-22,47.93,1755.37亿,848.60亿,6.43万亿,3.30万亿,509,1034.05,0.38,,
2023/3/21,https://data.eastmoney.com/gzfx/list.html?date=2023-03-21,47.9,1755.37亿,845.38亿,6.41万亿,3.29万亿,509,1030.19,0.47,,
2023/3/20,https://data.eastmoney.com/gzfx/list.html?date=2023-03-20,47.38,1755.37亿,845.10亿,6.34万亿,3.26万亿,509,1025.32,0.94,,
2023/3/17,https://data.eastmoney.com/gzfx/list.html?date=2023-03-17,47.23,1755.37亿,843.19亿,6.32万亿,3.24万亿,509,1015.76,2.35,,
2023/3/16,https://data.eastmoney.com/gzfx/list.html?date=2023-03-16,46.75,1755.37亿,842.38亿,6.26万亿,3.19万亿,509,992.44,-1.48,,
2023/3/15,https://data.eastmoney.com/gzfx/list.html?date=2023-03-15,47.67,1755.35亿,840.37亿,6.37万亿,3.24万亿,509,1007.3,-0.6,,
2023/3/14,https://data.eastmoney.com/gzfx/list.html?date=2023-03-14,47.81,1755.35亿,840.26亿,6.39万亿,3.25万亿,509,1013.39,1.45,,
2023/3/13,https://data.eastmoney.com/gzfx/list.html?date=2023-03-13,47.62,1755.35亿,840.13亿,6.35万亿,3.24万亿,509,998.91,0.54,,
2023/3/10,https://data.eastmoney.com/gzfx/list.html?date=2023-03-10,47.51,1755.35亿,839.95亿,6.34万亿,3.23万亿,509,993.55,-0.48,,
2023/3/9,https://data.eastmoney.com/gzfx/list.html?date=2023-03-09,47.84,1755.35亿,840.00亿,6.38万亿,3.25万亿,509,998.3,0.34,,
2023/3/8,https://data.eastmoney.com/gzfx/list.html?date=2023-03-08,47.47,1754.79亿,839.81亿,6.34万亿,3.23万亿,508,994.89,0.44,,
2023/3/7,https://data.eastmoney.com/gzfx/list.html?date=2023-03-07,47.15,1754.48亿,839.78亿,6.29万亿,3.20万亿,508,990.58,-1.69,,
2023/3/6,https://data.eastmoney.com/gzfx/list.html?date=2023-03-06,48.29,1754.48亿,839.77亿,6.44万亿,3.27万亿,508,1007.63,0.87,,
2023/3/3,https://data.eastmoney.com/gzfx/list.html?date=2023-03-03,47.59,1754.21亿,839.77亿,6.35万亿,3.23万亿,508,998.9,1.01,,
2023/3/2,https://data.eastmoney.com/gzfx/list.html?date=2023-03-02,47.3,1754.20亿,839.56亿,6.32万亿,3.21万亿,508,988.89,-0.58,,
2023/3/1,https://data.eastmoney.com/gzfx/list.html?date=2023-03-01,47.85,1754.20亿,839.48亿,6.39万亿,3.24万亿,508,994.63,0.42,,
2023/2/28,https://data.eastmoney.com/gzfx/list.html?date=2023-02-28,47.55,1752.65亿,839.08亿,6.34万亿,3.21万亿,507,990.47,0.42,,
2023/2/27,https://data.eastmoney.com/gzfx/list.html?date=2023-02-27,47.37,1752.65亿,839.10亿,6.31万亿,3.20万亿,507,986.28,-0.44,,
2023/2/24,https://data.eastmoney.com/gzfx/list.html?date=2023-02-24,47.78,1752.65亿,830.20亿,6.37万亿,3.17万亿,507,990.63,-0.18,,
2023/2/23,https://data.eastmoney.com/gzfx/list.html?date=2023-02-23,47.95,1752.64亿,830.20亿,6.39万亿,3.18万亿,507,992.46,0.28,,
2023/2/22,https://data.eastmoney.com/gzfx/list.html?date=2023-02-22,47.86,1752.64亿,830.13亿,6.39万亿,3.19万亿,507,989.65,-0.61,,
2023/2/21,https://data.eastmoney.com/gzfx/list.html?date=2023-02-21,47.71,1752.64亿,829.84亿,6.37万亿,3.18万亿,507,995.73,-0.31,,
2023/2/20,https://data.eastmoney.com/gzfx/list.html?date=2023-02-20,47.85,1751.94亿,825.64亿,6.38万亿,3.17万亿,506,998.83,1.27,,
2023/2/17,https://data.eastmoney.com/gzfx/list.html?date=2023-02-17,47.4,1751.69亿,825.28亿,6.32万亿,3.13万亿,506,986.33,-1.87,,
2023/2/16,https://data.eastmoney.com/gzfx/list.html?date=2023-02-16,48.37,1751.67亿,825.04亿,6.44万亿,3.19万亿,506,1005.18,-1.86,,
2023/2/15,https://data.eastmoney.com/gzfx/list.html?date=2023-02-15,49.55,1750.78亿,824.59亿,6.61万亿,3.27万亿,505,1024.22,0.15,,
2023/2/14,https://data.eastmoney.com/gzfx/list.html?date=2023-02-14,49.48,1750.78亿,824.21亿,6.59万亿,3.25万亿,505,1022.67,-0.13,,
2023/2/13,https://data.eastmoney.com/gzfx/list.html?date=2023-02-13,49.53,1750.75亿,824.27亿,6.60万亿,3.26万亿,505,1024.04,-0.05,,
2023/2/10,https://data.eastmoney.com/gzfx/list.html?date=2023-02-10,49.28,1750.75亿,820.71亿,6.56万亿,3.23万亿,505,1024.54,-1.19,,
2023/2/9,https://data.eastmoney.com/gzfx/list.html?date=2023-02-09,49.75,1749.57亿,820.02亿,6.60万亿,3.25万亿,504,1036.86,2.59,,
2023/2/8,https://data.eastmoney.com/gzfx/list.html?date=2023-02-08,48.43,1749.37亿,819.27亿,6.44万亿,3.17万亿,504,1010.69,-0.93,,
2023/2/7,https://data.eastmoney.com/gzfx/list.html?date=2023-02-07,48.89,1749.35亿,819.30亿,6.49万亿,3.19万亿,504,1020.17,-0.42,,
2023/2/6,https://data.eastmoney.com/gzfx/list.html?date=2023-02-06,48.95,1749.28亿,819.41亿,6.50万亿,3.20万亿,504,1024.43,-0.91,,
2023/2/3,https://data.eastmoney.com/gzfx/list.html?date=2023-02-03,49.36,1749.27亿,818.45亿,6.55万亿,3.21万亿,504,1033.87,0.21,,
2023/2/2,https://data.eastmoney.com/gzfx/list.html?date=2023-02-02,49.11,1749.25亿,818.44亿,6.51万亿,3.19万亿,504,1031.68,0.51,,
2023/2/1,https://data.eastmoney.com/gzfx/list.html?date=2023-02-01,48.63,1749.24亿,818.35亿,6.44万亿,3.16万亿,504,1026.4,1.19,,
2023/1/31,https://data.eastmoney.com/gzfx/list.html?date=2023-01-31,47.83,1749.24亿,818.24亿,6.32万亿,3.10万亿,504,1014.36,-1.67,,
2023/1/30,https://data.eastmoney.com/gzfx/list.html?date=2023-01-30,48.44,1749.24亿,818.03亿,6.40万亿,3.15万亿,504,1031.61,0.24,,
2023/1/20,https://data.eastmoney.com/gzfx/list.html?date=2023-01-20,48.31,1749.25亿,736.66亿,6.38万亿,3.06万亿,504,1029.14,0.54,,
2023/1/19,https://data.eastmoney.com/gzfx/list.html?date=2023-01-19,48.29,1749.21亿,736.69亿,6.37万亿,3.05万亿,504,1023.65,1.68,,
2023/1/18,https://data.eastmoney.com/gzfx/list.html?date=2023-01-18,47.34,1748.32亿,736.31亿,6.25万亿,2.99万亿,503,1006.75,0.31,,
2023/1/17,https://data.eastmoney.com/gzfx/list.html?date=2023-01-17,47.22,1746.82亿,734.94亿,6.23万亿,2.98万亿,502,1003.68,1.11,,
2023/1/16,https://data.eastmoney.com/gzfx/list.html?date=2023-01-16,46.65,1746.82亿,733.08亿,6.16万亿,2.94万亿,502,992.61,1.88,,
2023/1/13,https://data.eastmoney.com/gzfx/list.html?date=2023-01-13,45.63,1746.82亿,730.80亿,6.03万亿,2.87万亿,502,974.31,0.01,,
2023/1/12,https://data.eastmoney.com/gzfx/list.html?date=2023-01-12,45.6,1746.82亿,730.73亿,6.02万亿,2.86万亿,502,974.19,0.02,,
2023/1/11,https://data.eastmoney.com/gzfx/list.html?date=2023-01-11,45.57,1746.81亿,729.26亿,6.01万亿,2.85万亿,502,973.96,-1.65,,
2023/1/10,https://data.eastmoney.com/gzfx/list.html?date=2023-01-10,46.37,1746.81亿,729.25亿,6.11万亿,2.89万亿,502,990.32,0.17,,
2023/1/9,https://data.eastmoney.com/gzfx/list.html?date=2023-01-09,46.22,1746.79亿,729.26亿,6.09万亿,2.88万亿,502,988.67,-0.24,,
2023/1/6,https://data.eastmoney.com/gzfx/list.html?date=2023-01-06,46.15,1746.79亿,727.94亿,6.07万亿,2.88万亿,502,991.1,0.77,,
2023/1/5,https://data.eastmoney.com/gzfx/list.html?date=2023-01-05,45.84,1742.78亿,725.63亿,6.03万亿,2.86万亿,501,983.52,1.15,,
2023/1/4,https://data.eastmoney.com/gzfx/list.html?date=2023-01-04,45.22,1742.78亿,725.64亿,5.95万亿,2.82万亿,501,972.38,-0.77,,
2023/1/3,https://data.eastmoney.com/gzfx/list.html?date=2023-01-03,45.55,1742.77亿,725.67亿,5.99万亿,2.84万亿,501,979.91,2.08,,
2022/12/30,https://data.eastmoney.com/gzfx/list.html?date=2022-12-30,44.24,1742.76亿,725.64亿,5.82万亿,2.76万亿,501,959.9,-0.24,,
2022/12/29,https://data.eastmoney.com/gzfx/list.html?date=2022-12-29,44.37,1738.45亿,724.10亿,5.83万亿,2.76万亿,500,962.25,0.52,,
2022/12/28,https://data.eastmoney.com/gzfx/list.html?date=2022-12-28,44.27,1738.43亿,723.65亿,5.80万亿,2.74万亿,500,957.27,-0.61,,
2022/12/27,https://data.eastmoney.com/gzfx/list.html?date=2022-12-27,44.77,1728.31亿,720.69亿,5.84万亿,2.76万亿,498,963.14,1.26,,
2022/12/26,https://data.eastmoney.com/gzfx/list.html?date=2022-12-26,44.13,1728.29亿,718.95亿,5.77万亿,2.71万亿,498,951.11,3.34,,
2022/12/23,https://data.eastmoney.com/gzfx/list.html?date=2022-12-23,42.54,1726.80亿,717.77亿,5.57万亿,2.63万亿,497,920.35,-1.12,,
2022/12/22,https://data.eastmoney.com/gzfx/list.html?date=2022-12-22,42.73,1717.76亿,716.36亿,5.58万亿,2.64万亿,495,930.8,-1.07,,
2022/12/21,https://data.eastmoney.com/gzfx/list.html?date=2022-12-21,43.4,1717.76亿,716.33亿,5.67万亿,2.68万亿,495,940.84,-1.25,,
2022/12/20,https://data.eastmoney.com/gzfx/list.html?date=2022-12-20,44.05,1717.16亿,716.22亿,5.75万亿,2.71万亿,494,952.77,-0.36,,
2022/12/19,https://data.eastmoney.com/gzfx/list.html?date=2022-12-19,44.19,1717.16亿,716.07亿,5.77万亿,2.71万亿,494,956.19,-2.27,,
2022/12/16,https://data.eastmoney.com/gzfx/list.html?date=2022-12-16,45.09,1717.02亿,715.27亿,5.90万亿,2.77万亿,494,978.36,-1.1,,
2022/12/15,https://data.eastmoney.com/gzfx/list.html?date=2022-12-15,46,1705.01亿,713.57亿,5.99万亿,2.81万亿,493,989.2,0.51,,
2022/12/14,https://data.eastmoney.com/gzfx/list.html?date=2022-12-14,45.66,1704.98亿,713.27亿,5.94万亿,2.79万亿,493,984.22,-0.51,,
2022/12/13,https://data.eastmoney.com/gzfx/list.html?date=2022-12-13,45.92,1704.98亿,712.55亿,5.97万亿,2.80万亿,493,989.31,-1.52,,
2022/12/12,https://data.eastmoney.com/gzfx/list.html?date=2022-12-12,46.87,1704.91亿,712.39亿,6.09万亿,2.85万亿,493,1004.62,0.29,,
2022/12/9,https://data.eastmoney.com/gzfx/list.html?date=2022-12-09,46.59,1703.96亿,710.01亿,6.05万亿,2.83万亿,492,1001.69,0.44,,
2022/12/8,https://data.eastmoney.com/gzfx/list.html?date=2022-12-08,46.58,1701.55亿,708.20亿,6.03万亿,2.80万亿,490,997.31,-0.32,,
2022/12/7,https://data.eastmoney.com/gzfx/list.html?date=2022-12-07,46.87,1700.79亿,707.99亿,6.06万亿,2.81万亿,489,1000.47,-0.27,,
2022/12/6,https://data.eastmoney.com/gzfx/list.html?date=2022-12-06,47.03,1700.42亿,708.00亿,6.08万亿,2.82万亿,489,1003.14,-0.05,,
2022/12/5,https://data.eastmoney.com/gzfx/list.html?date=2022-12-05,46.87,1700.42亿,706.85亿,6.07万亿,2.81万亿,489,1003.6,-0.45,,
2022/12/2,https://data.eastmoney.com/gzfx/list.html?date=2022-12-02,47.14,1699.71亿,705.65亿,6.10万亿,2.81万亿,489,1008.14,-0.12,,
2022/12/1,https://data.eastmoney.com/gzfx/list.html?date=2022-12-01,46.82,1698.90亿,705.50亿,6.05万亿,2.80万亿,488,1009.33,0.91,,
2022/11/30,https://data.eastmoney.com/gzfx/list.html?date=2022-11-30,46.1,1698.89亿,705.36亿,5.96万亿,2.76万亿,488,1000.26,-0.22,,
2022/11/29,https://data.eastmoney.com/gzfx/list.html?date=2022-11-29,46.41,1698.88亿,705.29亿,6.00万亿,2.77万亿,488,1002.45,0.97,,
2022/11/28,https://data.eastmoney.com/gzfx/list.html?date=2022-11-28,46.24,1698.74亿,704.61亿,5.97万亿,2.75万亿,488,992.81,-0.72,,
2022/11/25,https://data.eastmoney.com/gzfx/list.html?date=2022-11-25,46.6,1698.59亿,704.23亿,6.02万亿,2.77万亿,488,999.99,-1.51,,
2022/11/24,https://data.eastmoney.com/gzfx/list.html?date=2022-11-24,47.55,1697.65亿,704.18亿,6.14万亿,2.82万亿,487,1015.36,-0.16,,
2022/11/23,https://data.eastmoney.com/gzfx/list.html?date=2022-11-23,47.51,1697.64亿,704.06亿,6.13万亿,2.82万亿,487,1017.02,-0.08,,
2022/11/22,https://data.eastmoney.com/gzfx/list.html?date=2022-11-22,47.59,1697.64亿,703.79亿,6.15万亿,2.83万亿,487,1017.82,-1.42,,
2022/11/21,https://data.eastmoney.com/gzfx/list.html?date=2022-11-21,48.53,1697.16亿,703.90亿,6.28万亿,2.89万亿,487,1032.47,0.05,,
2022/11/18,https://data.eastmoney.com/gzfx/list.html?date=2022-11-18,48.26,1697.15亿,702.03亿,6.25万亿,2.87万亿,487,1031.99,-0.93,,
2022/11/17,https://data.eastmoney.com/gzfx/list.html?date=2022-11-17,48.78,1695.81亿,699.06亿,6.30万亿,2.83万亿,486,1041.67,0.5,,
2022/11/16,https://data.eastmoney.com/gzfx/list.html?date=2022-11-16,48.4,1694.41亿,698.36亿,6.25万亿,2.80万亿,486,1036.49,-1.48,,
2022/11/15,https://data.eastmoney.com/gzfx/list.html?date=2022-11-15,49.03,1690.33亿,697.61亿,6.31万亿,2.84万亿,485,1052.04,2.85,,
2022/11/14,https://data.eastmoney.com/gzfx/list.html?date=2022-11-14,47.51,1690.32亿,694.19亿,6.12万亿,2.73万亿,485,1022.91,-0.03,,
2022/11/11,https://data.eastmoney.com/gzfx/list.html?date=2022-11-11,47.89,1690.30亿,692.56亿,6.16万亿,2.73万亿,485,1023.26,0.02,,
2022/11/10,https://data.eastmoney.com/gzfx/list.html?date=2022-11-10,47.88,1690.30亿,692.36亿,6.16万亿,2.73万亿,485,1023.06,-1.39,,
2022/11/9,https://data.eastmoney.com/gzfx/list.html?date=2022-11-09,48.74,1677.72亿,690.77亿,6.26万亿,2.78万亿,484,1037.53,-1.35,,
2022/11/8,https://data.eastmoney.com/gzfx/list.html?date=2022-11-08,49.15,1677.72亿,690.51亿,6.31万亿,2.80万亿,484,1051.71,-0.91,,
