股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,3_分钟涨幅,5_分钟涨幅,10_分钟涨幅,20_分钟涨幅,30_分钟涨幅,60_分钟涨幅
贵州茅台,600519,2023-12-27 13:15,1673.0,1673.97,1673.97,1673.0,19,3179135.0,0.06,0.06,0.96,0.0,0.10944059707918759,0.11842176089570022,-0.042993031546138524,-0.08714180837158439,0.3218266810499891,0.5381349060966623
贵州茅台,600519,2023-12-27 13:16,1673.29,1674.11,1674.2,1673.29,53,8872139.0,0.05,0.01,0.14,0.0,0.06574975642703325,0.048407338791606136,0.028082502808238322,-0.05313432835821493,0.24670806412013788,0.49342993835125964
贵州茅台,600519,2023-12-27 13:17,1674.0,1674.0,1674.07,1673.47,31,5188874.0,0.04,-0.01,-0.11,0.0,0.0017921468126652635,0.11123470522802516,0.02569357720322805,-0.05970149253731343,0.1555582146703308,0.45305889765669266
贵州茅台,600519,2023-12-27 13:18,1674.0,1674.29,1674.29,1674.0,58,9710034.0,0.02,0.02,0.29,0.0,0.010751981649955122,0.0765088074787343,0.15493210504276592,0.07710699342498288,0.18669554862760165,0.4764905332013116
贵州茅台,600519,2023-12-27 13:19,1674.39,1674.39,1674.68,1674.27,44,7367903.0,0.02,0.01,0.1,0.0,0.0232974910394325,0.025090055377340856,0.04361698313875089,0.1429425837320634,0.23406446051434807,0.38610270092029464
贵州茅台,600519,2023-12-27 13:20,1674.39,1673.36,1674.7,1673.36,56,9376176.0,0.08,-0.06,-1.03,0.0,-0.05554593290290593,-0.044799923541463824,0.08193828910459337,0.17960200196364856,0.1412327947336864,0.32735775526109534
贵州茅台,600519,2023-12-27 13:21,1673.01,1672.13,1674.79,1672.0,76,12715930.0,0.17,-0.07,-1.23,0.0,-0.13497452803707563,-0.11170848267621811,-0.069921711587871,0.007775119617231408,-0.02272034247926062,0.23798676385958345
贵州茅台,600519,2023-12-27 13:22,1672.12,1671.62,1672.12,1670.55,45,7522691.0,0.09,-0.03,-0.51,0.0,-0.10398240665487458,-0.15947058155994917,-0.03109787457989218,-0.06337135614703188,-0.29167735354994007,0.2056120705674915
贵州茅台,600519,2023-12-27 13:23,1671.59,1671.94,1671.94,1670.9,36,6016562.0,0.06,0.02,0.32,0.0,-0.011362752896010152,-0.14632194411099236,-0.063956581251752,-0.047825723065147874,-0.1218652552599173,0.05625374027528753
贵州茅台,600519,2023-12-27 13:24,1671.17,1671.2,1672.11,1670.8,60,10027901.0,0.08,-0.04,-0.74,0.0,-0.025125327526581726,-0.12908160826121423,-0.16547488903624208,-0.22031297577751696,-0.22686567164178834,0.07365401773684667
